client_id,sex,age,frequency,total_revenue,average_basket,0,1,2
c_2934,m,65,7,318.53,45.50428571428571,77.7,171.84,68.99
c_2935,m,66,7,187.75,26.821428571428573,84.93,102.82,0.0
c_2936,m,43,10,460.03999999999996,46.004,214.94,245.1,0.0
c_2937,m,25,2,47.84,23.92,33.85,13.99,0.0
c_2938,f,57,5,81.35,16.27,39.95,41.4,0.0
c_2939,f,37,28,985.22,35.18642857142857,650.99,334.23,0.0
c_294,m,20,18,964.5,53.583333333333336,38.09,332.66999999999996,593.74
c_2940,f,42,29,1050.32,36.21793103448276,561.2,297.57,191.54999999999998
c_2941,m,44,9,421.27,46.80777777777777,154.0,101.06,166.21
c_2942,m,64,34,890.8,26.2,244.91,577.9,67.99
c_2943,m,48,21,798.5699999999999,38.027142857142856,464.21,334.36,0.0
c_2944,m,59,6,118.24,19.706666666666667,26.65,91.59,0.0
c_2945,f,56,8,286.08,35.76,75.66,210.42,0.0
c_2946,m,53,8,329.34,41.1675,84.06,175.29,69.99
c_2947,f,32,6,297.77,49.62833333333333,23.339999999999996,52.97,221.45999999999998
c_2948,f,29,3,76.69999999999999,25.566666666666663,5.99,70.71,0.0
c_2949,f,26,5,334.74,66.94800000000001,12.71,75.31,246.72
c_295,m,41,50,1520.51,30.4102,988.21,532.3,0.0
c_2950,m,20,5,366.84999999999997,73.36999999999999,53.61,113.94999999999999,199.29
c_2951,m,51,44,1353.58,30.763181818181817,916.38,437.2,0.0
c_2952,m,60,44,934.61,21.241136363636365,342.27,592.3399999999999,0.0
c_2953,f,22,6,120.01,20.00166666666667,0.0,120.01,0.0
c_2954,f,54,22,400.68,18.212727272727275,127.58,273.09999999999997,0.0
c_2955,m,58,2,139.74,69.87,38.35,101.39,0.0
c_2956,m,30,7,555.77,79.39571428571428,53.39999999999999,41.81999999999999,460.54999999999995
c_2957,f,23,7,575.49,82.21285714285715,4.95,85.96,484.58
c_2958,f,29,7,609.67,87.09571428571428,0.0,46.14,563.53
c_2959,m,60,26,600.3199999999999,23.089230769230767,129.81,470.51,0.0
c_296,m,20,13,637.2,49.01538461538462,141.16,225.09,270.95
c_2960,m,38,27,677.26,25.083703703703705,530.96,146.29999999999998,0.0
c_2961,m,53,41,807.89,19.704634146341462,273.33,534.56,0.0
c_2962,m,62,11,270.76,24.614545454545453,78.48,192.28,0.0
c_2963,f,67,42,826.54,19.679523809523808,222.35999999999999,604.18,0.0
c_2964,f,75,7,176.61,25.23,93.45,83.16,0.0
c_2965,f,69,3,112.53,37.51,46.57,65.96,0.0
c_2966,f,27,12,803.38,66.94833333333334,57.73,235.29999999999998,510.35
c_2967,m,58,4,279.33,69.8325,70.39,149.8,59.14
c_2968,m,61,18,376.24,20.90222222222222,112.84,263.4,0.0
c_2969,m,45,14,483.46,34.53285714285714,243.47,239.98999999999998,0.0
c_297,m,22,18,1217.41,67.63388888888889,128.54,311.77,777.1
c_2970,m,77,5,127.64,25.528,40.21,87.43,0.0
c_2971,m,29,11,703.46,63.95090909090909,111.28,56.97,535.21
c_2972,m,47,14,408.23,29.159285714285716,284.86,123.37,0.0
c_2973,m,30,5,456.28000000000003,91.256,54.41,30.689999999999998,371.18
c_2974,f,68,18,486.40999999999997,27.022777777777776,166.8,319.61,0.0
c_2975,f,32,16,843.17,52.698125,212.62,427.59,202.95999999999998
c_2976,f,75,6,101.28999999999999,16.881666666666664,33.37,67.92,0.0
c_2977,m,22,5,185.87,37.174,46.1,90.16,49.61
c_2978,f,47,48,1365.8799999999999,28.45583333333333,914.96,450.91999999999996,0.0
c_2979,m,51,17,556.55,32.73823529411764,284.94,162.85999999999999,108.75
c_298,f,20,4,202.28,50.57,33.94,74.84,93.5
c_2980,m,52,11,387.25,35.20454545454545,218.25,169.0,0.0
c_2981,f,33,33,991.5600000000001,30.04727272727273,720.04,271.52,0.0
c_2982,f,34,62,1946.59,31.396612903225805,1373.1499999999999,573.4399999999999,0.0
c_2983,m,42,14,408.66999999999996,29.190714285714282,196.7,211.97,0.0
c_2984,f,49,24,742.14,30.9225,563.75,178.39,0.0
c_2985,m,60,9,157.51,17.50111111111111,35.06,74.53999999999999,47.91
c_2986,m,59,7,249.10999999999999,35.58714285714286,17.98,161.14,69.99
c_2987,m,54,14,476.91999999999996,34.065714285714286,87.34,389.58,0.0
c_2988,f,37,3,133.56,44.52,45.57,87.99,0.0
c_2989,f,21,11,991.9200000000001,90.17454545454547,0.0,76.08,915.84
c_299,f,32,10,630.3,63.029999999999994,81.42,186.14999999999998,362.73
c_2990,m,48,9,243.85999999999999,27.095555555555553,179.12,64.74,0.0
c_2991,m,37,58,1707.03,29.43155172413793,991.69,715.34,0.0
c_2992,f,50,13,545.78,41.98307692307692,273.71,209.24,62.83
c_2993,m,60,38,866.49,22.80236842105263,236.02,630.47,0.0
c_2994,m,51,21,802.95,38.23571428571429,354.79,448.15999999999997,0.0
c_2995,f,36,20,544.08,27.204,324.13,219.95,0.0
c_2996,m,44,55,1641.94,29.853454545454547,1267.57,374.37,0.0
c_2997,m,46,43,1442.04,33.53581395348837,767.44,674.6,0.0
c_2998,m,21,8,727.75,90.96875,39.97,74.96,612.8199999999999
c_2999,m,61,9,191.99,21.332222222222224,64.92,127.07,0.0
c_3,m,45,20,552.76,27.637999999999998,354.66,198.1,0.0
c_30,f,24,6,471.73,78.62166666666667,19.44,92.86,359.43
c_300,f,29,5,284.7,56.94,106.77,48.98,128.95
c_3000,f,39,54,1584.12,29.335555555555555,857.83,726.29,0.0
c_3001,f,57,4,87.34,21.835,20.41,66.93,0.0
c_3002,m,45,13,373.71,28.746923076923075,271.33,102.38,0.0
c_3003,f,25,10,815.17,81.517,0.0,61.2,753.97
c_3004,m,20,15,949.31,63.28733333333333,70.53999999999999,266.18,612.59
c_3005,f,52,31,841.74,27.15290322580645,576.17,265.57,0.0
c_3006,m,33,14,421.44,30.102857142857143,217.48,203.95999999999998,0.0
c_3007,f,32,3,163.73999999999998,54.57999999999999,63.92,99.82,0.0
c_3008,f,21,5,305.67999999999995,61.13599999999999,0.0,85.44,220.24
c_3009,m,20,12,723.4499999999999,60.287499999999994,44.37,149.23,529.8499999999999
c_301,f,20,3,192.95,64.31666666666666,20.99,52.98,118.97999999999999
c_3010,f,37,14,424.78999999999996,30.342142857142854,231.35999999999999,193.43,0.0
c_3011,m,28,24,1825.5,76.0625,28.23,175.38,1621.8899999999999
c_3012,f,41,8,197.18,24.6475,158.2,38.98,0.0
c_3013,f,24,22,2076.93,94.40590909090908,183.56,344.34999999999997,1549.02
c_3014,m,54,25,635.72,25.428800000000003,181.57,454.15,0.0
c_3015,f,26,9,548.86,60.98444444444445,8.99,174.7,365.17
c_3016,f,27,5,271.12,54.224000000000004,13.99,36.849999999999994,220.28
c_3018,f,56,6,73.16,12.193333333333333,57.17,15.99,0.0
c_3019,f,32,5,352.44,70.488,15.56,116.4,220.48000000000002
c_302,f,23,18,997.6800000000001,55.42666666666667,16.28,230.15,751.25
c_3020,m,63,9,244.51999999999998,27.168888888888887,60.160000000000004,184.35999999999999,0.0
c_3021,f,70,22,564.21,25.645909090909093,199.73,364.47999999999996,0.0
c_3022,f,40,42,1655.4,39.41428571428572,910.73,744.67,0.0
c_3023,m,54,5,217.49,43.498000000000005,22.35,195.14,0.0
c_3024,f,31,2,89.98,44.99,0.0,0.0,89.98
c_3025,m,37,32,1171.84,36.62,812.03,359.81,0.0
c_3026,m,55,2,60.73,30.365,14.38,46.349999999999994,0.0
c_3027,m,25,7,375.54,53.64857142857143,35.6,84.19,255.75
c_3028,f,45,51,1921.55,37.67745098039216,1244.08,677.47,0.0
c_3029,f,47,44,1296.39,29.463409090909092,875.48,420.90999999999997,0.0
c_303,f,32,5,353.84999999999997,70.77,34.93,64.59,254.32999999999998
c_3030,m,35,68,2281.19,33.54691176470588,1447.9,833.29,0.0
c_3031,f,50,28,1092.09,39.003214285714286,701.1,390.99,0.0
c_3032,m,38,41,1410.6299999999999,34.40560975609756,933.31,477.32,0.0
c_3033,f,29,10,982.65,98.265,79.87,88.96,813.8199999999999
c_3034,f,43,14,332.17,23.726428571428574,245.46,86.71,0.0
c_3035,m,60,48,1138.58,23.720416666666665,302.38,836.2,0.0
c_3036,m,62,11,246.60999999999999,22.419090909090908,114.00999999999999,132.6,0.0
c_3037,m,75,56,1329.97,23.749464285714286,292.48,1037.49,0.0
c_3038,m,22,2,112.24000000000001,56.120000000000005,0.0,0.0,112.24000000000001
c_3039,f,61,4,248.8,62.2,67.49,140.0,41.31
c_304,f,36,24,889.0,37.041666666666664,434.98,454.02,0.0
c_3040,f,52,4,188.7,47.175,62.89,125.80999999999999,0.0
c_3041,f,28,8,355.31,44.41375,27.15,65.81,262.35
c_3042,f,64,9,290.78,32.30888888888889,186.74,104.03999999999999,0.0
c_3043,m,57,9,305.39,33.93222222222222,82.87,222.51999999999998,0.0
c_3044,m,41,15,452.89,30.192666666666664,261.64,191.25,0.0
c_3045,m,27,12,808.6,67.38333333333334,11.99,102.87,693.74
c_3046,f,66,23,426.89,18.560434782608695,123.01,303.88,0.0
c_3047,f,55,14,367.83,26.273571428571426,121.05,179.21,67.57
c_3048,m,81,19,645.66,33.98210526315789,136.97,403.45,105.24
c_3049,m,56,17,366.25,21.544117647058822,85.39,280.86,0.0
c_305,f,28,2,73.98,36.99,0.0,22.99,50.99
c_3050,f,37,13,465.8,35.830769230769235,320.9,144.9,0.0
c_3051,f,43,5,154.95,30.99,48.98,105.97,0.0
c_3052,m,56,18,384.24,21.346666666666668,136.51999999999998,247.72,0.0
c_3053,f,31,6,441.72999999999996,73.62166666666666,51.55,74.16,316.02
c_3054,f,39,19,492.75,25.93421052631579,327.29,165.45999999999998,0.0
c_3055,m,31,16,1222.7,76.41875,97.93,176.93,947.84
c_3056,m,57,2,32.839999999999996,16.419999999999998,9.28,23.56,0.0
c_3057,m,24,9,595.8499999999999,66.20555555555555,36.47,62.28,497.09999999999997
c_3058,m,65,2,42.099999999999994,21.049999999999997,0.0,42.099999999999994,0.0
c_3059,f,61,6,211.73,35.288333333333334,29.130000000000003,182.6,0.0
c_306,f,37,11,252.02,22.91090909090909,231.03,20.99,0.0
c_3060,m,53,33,563.49,17.075454545454544,225.13,338.36,0.0
c_3061,f,76,44,951.2199999999999,21.618636363636362,275.34,675.88,0.0
c_3062,f,32,6,328.12,54.68666666666667,6.99,102.16,218.97
c_3063,f,32,4,364.34,91.085,23.979999999999997,18.99,321.37
c_3064,m,68,20,487.39,24.3695,133.85,353.54,0.0
c_3065,f,47,13,434.36,33.41230769230769,255.02,179.34,0.0
c_3066,m,34,9,237.5,26.38888888888889,143.21,94.29,0.0
c_3067,f,30,3,201.06999999999996,67.02333333333333,19.98,55.61,125.47999999999999
c_3068,m,34,12,386.18,32.181666666666665,225.5,160.68,0.0
c_3069,m,67,8,408.01,51.00125,111.28,191.97,104.76
c_307,f,73,7,153.09,21.87,90.53999999999999,62.55,0.0
c_3070,m,39,36,941.48,26.15222222222222,580.87,360.61,0.0
c_3071,f,45,17,448.62,26.389411764705883,267.6,181.01999999999998,0.0
c_3072,f,34,47,1552.9,33.0404255319149,981.44,571.46,0.0
c_3073,m,48,8,212.49,26.56125,119.27,93.22,0.0
c_3074,m,24,14,737.79,52.699285714285715,68.05,240.39999999999998,429.34000000000003
c_3075,m,48,45,1537.24,34.16088888888889,915.95,621.29,0.0
c_3076,m,33,13,326.78999999999996,25.137692307692305,207.93,118.85999999999999,0.0
c_3077,f,46,6,227.85,37.975,146.54,81.31,0.0
c_3078,m,90,30,673.62,22.454,210.18,463.44,0.0
c_3079,m,67,22,391.7,17.804545454545455,136.4,255.29999999999998,0.0
c_308,f,20,16,1148.38,71.77375,8.879999999999999,79.07,1060.43
c_3080,m,23,2,216.75,108.375,41.71,126.05,48.99
c_3081,m,20,5,225.14,45.028,0.0,74.41,150.73
c_3082,m,54,53,1223.0,23.07547169811321,287.33,935.67,0.0
c_3083,f,83,34,731.4399999999999,21.512941176470587,231.36,500.08,0.0
c_3084,m,80,19,492.40999999999997,25.916315789473682,47.95,444.46,0.0
c_3085,f,44,43,1219.99,28.371860465116278,803.6,416.39,0.0
c_3086,m,41,10,321.15,32.114999999999995,118.63,202.51999999999998,0.0
c_3087,f,42,48,1548.51,32.260625,949.8199999999999,598.6899999999999,0.0
c_3088,f,23,16,1072.95,67.059375,49.3,226.78,796.87
c_3089,f,20,5,587.72,117.54400000000001,0.0,29.259999999999998,558.46
c_309,f,67,46,1078.17,23.438478260869566,390.3,687.87,0.0
c_3090,f,50,61,1866.27,30.594590163934427,1255.17,611.1,0.0
c_3091,m,47,35,992.99,28.371142857142857,704.1999999999999,288.79,0.0
c_3092,m,41,20,712.05,35.6025,496.19,215.85999999999999,0.0
c_3093,f,34,12,263.55,21.962500000000002,212.84,50.709999999999994,0.0
c_3094,f,27,3,174.32999999999998,58.10999999999999,0.0,52.98,121.35
c_3095,m,43,10,216.15,21.615000000000002,155.53,60.620000000000005,0.0
c_3096,f,78,4,123.5,30.875,64.78,58.72,0.0
c_3097,f,84,8,152.46,19.0575,34.910000000000004,117.55,0.0
c_3098,m,45,38,1067.38,28.088947368421056,668.04,399.34,0.0
c_3099,m,25,3,116.2,38.733333333333334,52.84,0.0,63.36
c_31,m,38,5,179.27,35.854,115.11,64.16,0.0
c_310,f,43,7,303.46999999999997,43.35285714285714,209.82,93.65,0.0
c_3100,f,50,11,413.92,37.62909090909091,189.31,154.62,69.99
c_3101,m,75,42,753.0,17.928571428571427,218.48999999999998,534.51,0.0
c_3102,m,60,21,497.12,23.67238095238095,192.97,304.15,0.0
c_3103,f,43,6,131.0,21.833333333333332,38.010000000000005,92.99,0.0
c_3104,m,39,41,1208.96,29.486829268292684,806.8,402.15999999999997,0.0
c_3105,m,36,23,787.18,34.22521739130435,446.23,340.95,0.0
c_3106,m,62,17,511.53999999999996,30.090588235294117,180.79,247.12,83.63
c_3107,m,38,22,735.55,33.434090909090905,352.39,328.28999999999996,54.87
c_3108,m,68,9,149.70999999999998,16.63444444444444,17.98,131.73,0.0
c_3109,m,22,7,567.62,81.08857142857143,132.95,119.06,315.61
c_311,f,71,27,637.85,23.624074074074073,218.94,418.90999999999997,0.0
c_3110,f,47,15,452.76,30.184,298.43,98.53999999999999,55.79
c_3111,m,43,20,927.9,46.394999999999996,508.21999999999997,298.33,121.35
c_3112,m,56,8,250.79,31.34875,100.73,150.06,0.0
c_3113,m,60,52,1042.62,20.050384615384612,381.8,548.83,111.99
c_3114,m,54,3,45.57,15.19,28.97,16.6,0.0
c_3115,f,27,2,224.10999999999999,112.05499999999999,0.0,26.99,197.12
c_3116,f,51,23,555.45,24.150000000000002,355.54,199.91,0.0
c_3117,f,52,19,555.62,29.243157894736843,389.43,166.19,0.0
c_3118,f,24,13,641.8299999999999,49.37153846153846,27.740000000000002,125.6,488.49
c_3119,m,23,6,589.4599999999999,98.24333333333333,0.0,53.27,536.1899999999999
c_312,f,24,7,356.63,50.94714285714286,0.0,92.86,263.77
c_3120,m,58,28,663.5699999999999,23.69892857142857,248.98,414.59,0.0
c_3121,m,25,10,560.09,56.009,0.0,94.11,465.98
c_3122,f,32,8,663.36,82.92,0.0,246.48999999999998,416.87
c_3123,m,26,5,296.06,59.212,37.49,47.98,210.59
c_3124,m,41,51,1503.54,29.481176470588235,998.71,504.83,0.0
c_3125,m,34,16,715.52,44.72,364.3,294.23,56.99
c_3126,f,38,9,350.36,38.92888888888889,261.36,89.0,0.0
c_3127,m,49,4,154.10999999999999,38.527499999999996,111.13,42.98,0.0
c_3128,f,55,33,741.41,22.466969696969695,224.62,516.79,0.0
c_3129,f,42,21,538.64,25.64952380952381,334.36,204.28,0.0
c_313,f,37,7,207.4,29.62857142857143,136.76999999999998,70.63,0.0
c_3130,m,47,11,506.27,46.02454545454545,412.03,94.24,0.0
c_3131,f,78,39,964.79,24.738205128205127,325.09,518.14,121.56
c_3132,f,26,12,823.14,68.595,19.02,134.52,669.6
c_3133,m,52,19,701.5699999999999,36.92473684210526,469.28999999999996,232.28,0.0
c_3134,m,22,8,551.53,68.94125,16.42,152.60999999999999,382.5
c_3135,f,41,27,1014.3,37.56666666666666,641.52,293.78999999999996,78.99
c_3136,f,40,2,176.13,88.065,86.11,27.77,62.25
c_3137,m,35,13,415.43,31.956153846153846,299.26,116.17,0.0
c_3138,m,57,26,765.1,29.426923076923078,133.54,580.5699999999999,50.99
c_3139,f,29,3,237.97,79.32333333333334,40.34,40.0,157.63
c_314,f,83,9,194.32999999999998,21.59222222222222,61.82,132.51,0.0
c_3140,f,22,6,586.8,97.8,25.979999999999997,48.629999999999995,512.19
c_3141,f,38,16,424.94,26.55875,316.07,108.86999999999999,0.0
c_3142,m,20,7,588.86,84.12285714285714,34.66,91.49,462.71000000000004
c_3143,f,56,30,490.76,16.358666666666668,170.22,320.53999999999996,0.0
c_3144,f,55,42,995.22,23.695714285714285,431.63,476.19,87.4
c_3145,f,29,12,843.1899999999999,70.26583333333333,5.83,174.18,663.18
c_3146,m,60,50,1169.3799999999999,23.3876,311.40999999999997,857.9699999999999,0.0
c_3147,f,47,10,382.76,38.275999999999996,197.72,128.05,56.99
c_3148,m,31,7,670.92,95.84571428571428,9.99,134.49,526.4399999999999
c_3149,m,47,15,482.07,32.138,279.09,202.98,0.0
c_315,m,53,53,952.55,17.972641509433963,239.56,712.99,0.0
c_3150,m,54,26,529.37,20.360384615384614,111.36,418.01,0.0
c_3151,f,26,5,293.52,58.70399999999999,21.46,104.36,167.7
c_3152,f,52,51,1471.66,28.856078431372552,961.15,510.51,0.0
c_3153,f,43,28,805.22,28.757857142857144,451.99,353.23,0.0
c_3154,f,42,12,337.1,28.09166666666667,222.81,114.28999999999999,0.0
c_3155,m,28,8,424.92,53.115,0.0,61.64,363.28
c_3156,m,46,39,1071.21,27.466923076923077,810.24,260.97,0.0
c_3157,f,87,7,376.06,53.722857142857144,98.11,277.95,0.0
c_3158,f,26,15,1223.24,81.54933333333334,37.05,131.12,1055.07
c_3159,m,53,3,114.96,38.32,0.0,114.96,0.0
c_316,f,58,29,586.91,20.238275862068964,184.51999999999998,402.39,0.0
c_3160,f,42,3,61.66,20.55333333333333,61.66,0.0,0.0
c_3161,f,34,7,214.63,30.66142857142857,106.68,107.94999999999999,0.0
c_3162,f,61,22,685.26,31.14818181818182,210.53,413.77,60.96
c_3163,f,52,39,1232.25,31.596153846153847,708.1899999999999,524.06,0.0
c_3164,m,46,7,194.11,27.73,159.13,34.98,0.0
c_3165,f,29,8,545.74,68.2175,46.71,143.46,355.57
c_3166,m,52,39,1165.57,29.886410256410255,623.47,494.19,47.91
c_3167,f,59,16,511.87,31.991875,126.66,385.21,0.0
c_3168,f,60,15,335.31,22.354,50.37,284.94,0.0
c_3169,f,45,5,165.99,33.198,117.36,48.629999999999995,0.0
c_317,f,26,3,544.2,181.4,49.55,90.39,404.26
c_3170,f,54,30,851.15,28.371666666666666,287.62,563.53,0.0
c_3171,f,34,21,515.63,24.553809523809523,287.18,228.45,0.0
c_3172,f,46,30,868.8199999999999,28.960666666666665,398.3,470.52,0.0
c_3173,m,77,2,37.15,18.575,5.99,31.159999999999997,0.0
c_3174,m,23,2,131.41,65.705,0.0,24.51,106.9
c_3175,m,52,16,421.0,26.3125,299.21,121.79,0.0
c_3176,m,31,18,985.12,54.72888888888889,47.96,182.35,754.81
c_3177,m,46,12,675.55,56.29583333333333,272.13,353.81,49.61
c_3178,f,31,9,346.3,38.47777777777778,99.7,196.60999999999999,49.99
c_3179,f,30,5,445.23,89.046,33.480000000000004,0.0,411.75
c_318,f,74,9,131.78,14.642222222222223,48.66,83.12,0.0
c_3180,f,67,10,214.37,21.437,54.099999999999994,160.27,0.0
c_3181,m,28,11,1024.32,93.11999999999999,66.63,143.82999999999998,813.8599999999999
c_3182,f,20,3,247.2,82.39999999999999,38.38,70.84,137.98
c_3183,m,40,36,1079.08,29.974444444444444,638.52,440.56,0.0
c_3184,m,60,20,377.46,18.872999999999998,124.67,252.79,0.0
c_3185,m,20,9,844.36,93.81777777777778,38.82,45.51,760.03
c_3186,m,26,5,321.78,64.356,0.0,20.83,300.95
c_3187,m,28,6,297.71,49.61833333333333,0.0,50.879999999999995,246.83
c_3188,f,43,54,1556.3799999999999,28.82185185185185,996.18,560.2,0.0
c_3189,f,57,22,493.12,22.414545454545454,140.86,352.26,0.0
c_319,m,52,25,623.78,24.9512,368.6,255.17999999999998,0.0
c_3190,f,37,4,168.04,42.01,105.69,62.35,0.0
c_3191,f,40,18,556.48,30.915555555555557,270.72,285.76,0.0
c_3192,f,32,5,547.21,109.44200000000001,73.25999999999999,39.98,433.97
c_3193,f,46,18,433.71,24.095,250.95000000000002,182.76,0.0
c_3194,m,50,17,461.24,27.131764705882354,366.03,95.21,0.0
c_3195,m,20,9,570.96,63.440000000000005,101.17999999999999,330.8,138.98
c_3196,f,66,22,698.74,31.76090909090909,147.33,263.18,288.23
c_3197,m,74,4,62.16,15.54,8.99,53.17,0.0
c_3198,f,20,13,909.94,69.99538461538462,5.99,98.43,805.52
c_3199,f,81,32,907.65,28.3640625,190.19,717.4599999999999,0.0
c_32,m,37,56,1741.72,31.10214285714286,1214.86,469.87,56.99
c_320,m,71,14,441.69,31.549285714285713,129.52,228.17999999999998,83.99
c_3200,m,36,7,255.77,36.53857142857143,160.21,95.56,0.0
c_3201,f,37,36,1058.45,29.40138888888889,676.9,381.55,0.0
c_3202,m,70,44,1229.2,27.936363636363637,323.91,905.29,0.0
c_3203,m,59,23,515.26,22.402608695652173,144.66,370.6,0.0
c_3204,f,23,8,714.5699999999999,89.32124999999999,24.73,23.99,665.85
c_3205,m,29,6,242.23,40.37166666666666,17.34,55.97,168.92000000000002
c_3206,m,65,13,452.96999999999997,34.84384615384615,122.65,283.33,46.99
c_3207,f,76,1,59.4,59.4,59.4,0.0,0.0
c_3208,f,69,11,467.46,42.49636363636363,148.3,232.17,86.99
c_3209,f,42,23,681.39,29.625652173913043,391.98,289.40999999999997,0.0
c_321,m,51,44,1310.73,29.78931818181818,1003.31,307.42,0.0
c_3210,f,41,19,528.35,27.807894736842105,314.68,213.67000000000002,0.0
c_3211,m,33,16,812.9499999999999,50.809374999999996,353.17,398.82,60.96
c_3212,f,69,9,399.88,44.43111111111111,153.65,246.23,0.0
c_3213,m,21,5,514.87,102.974,85.97999999999999,72.08,356.80999999999995
c_3214,m,25,7,301.09999999999997,43.01428571428571,0.0,97.75999999999999,203.33999999999997
c_3215,m,20,22,1188.31,54.0140909090909,82.3,292.3,813.71
c_3216,m,65,25,542.18,21.687199999999997,156.22,385.96,0.0
c_3217,m,54,7,288.87,41.26714285714286,48.91,239.95999999999998,0.0
c_3218,f,94,3,37.269999999999996,12.423333333333332,23.23,14.04,0.0
c_3219,m,51,55,1657.49,30.136181818181818,1079.94,577.55,0.0
c_322,f,43,3,75.52,25.173333333333332,65.22,10.3,0.0
c_3220,m,45,10,262.01,26.201,237.03,24.98,0.0
c_3221,m,53,21,707.78,33.703809523809525,143.14000000000001,564.64,0.0
c_3222,f,55,5,103.96,20.791999999999998,24.8,79.16,0.0
c_3223,m,53,9,263.34,29.259999999999998,69.43,193.91,0.0
c_3224,m,29,13,1210.78,93.13692307692307,33.97,141.22,1035.59
c_3225,f,30,10,853.43,85.34299999999999,0.0,80.58,772.85
c_3226,m,26,10,733.98,73.398,58.19,143.75,532.04
c_3227,m,25,5,304.28,60.855999999999995,37.29,54.51,212.48
c_3228,f,46,4,93.84,23.46,93.84,0.0,0.0
c_3229,f,60,5,137.27,27.454,26.97,110.3,0.0
c_323,f,85,12,326.21999999999997,27.185,123.8,202.42,0.0
c_3230,m,20,3,298.2,99.39999999999999,7.99,33.3,256.90999999999997
c_3231,f,25,12,528.25,44.020833333333336,166.76,241.51,119.97999999999999
c_3232,m,53,27,760.5799999999999,28.169629629629625,116.59,486.57,157.42
c_3233,f,58,14,343.36,24.525714285714287,168.47,174.89,0.0
c_3234,f,46,41,1103.1399999999999,26.905853658536582,663.17,439.96999999999997,0.0
c_3235,m,53,46,1159.22,25.200434782608696,215.43,943.79,0.0
c_3236,f,57,47,1042.24,22.175319148936172,230.95,747.3,63.99
c_3237,f,57,20,646.62,32.331,132.48,410.21999999999997,103.92
c_3238,f,29,5,343.19,68.638,4.38,53.97,284.84
c_3239,f,40,35,1087.62,31.07485714285714,712.48,312.89,62.25
c_324,f,61,3,60.06,20.02,0.0,60.06,0.0
c_3240,f,75,29,700.1999999999999,24.144827586206894,224.85,407.78,67.57
c_3241,f,20,7,829.29,118.47,36.68,150.45999999999998,642.15
c_3242,m,70,7,120.89999999999999,17.27142857142857,56.93,63.97,0.0
c_3243,m,21,7,444.96,63.565714285714286,71.47,177.94,195.54999999999998
c_3244,m,50,18,899.5799999999999,49.97666666666666,350.1,392.06,157.42
c_3245,f,30,16,926.75,57.921875,72.14,354.97999999999996,499.63
c_3246,m,55,7,190.28,27.18285714285714,55.46,134.82,0.0
c_3247,f,51,24,822.1,34.25416666666667,487.96,334.14,0.0
c_3248,m,54,9,213.35,23.705555555555556,37.16,176.19,0.0
c_3249,f,42,22,681.68,30.985454545454544,526.4,155.28,0.0
c_325,m,48,18,422.96999999999997,23.49833333333333,178.79,244.17999999999998,0.0
c_3250,f,44,42,1265.54,30.13190476190476,996.0699999999999,269.46999999999997,0.0
c_3251,f,22,11,459.37,41.76090909090909,86.39,187.86,185.12
c_3252,m,72,9,236.95999999999998,26.328888888888887,46.32,190.64,0.0
c_3253,f,65,50,1342.9099999999999,26.858199999999997,252.51,886.41,203.99
c_3254,f,49,6,272.71,45.45166666666666,140.73,131.98,0.0
c_3255,f,27,7,744.48,106.35428571428572,115.98,102.09,526.41
c_3256,f,20,11,599.51,54.50090909090909,0.0,168.12,431.39
c_3257,f,54,16,454.19,28.386875,113.24,340.95,0.0
c_3258,m,28,8,512.02,64.0025,83.9,115.2,312.92
c_3259,m,62,13,384.01,29.53923076923077,88.36,295.65,0.0
c_326,f,38,29,1060.32,36.56275862068965,594.09,466.23,0.0
c_3260,f,77,6,117.39,19.565,43.35,74.03999999999999,0.0
c_3261,m,66,5,116.31,23.262,12.49,103.82,0.0
c_3262,f,20,9,402.8,44.75555555555556,0.0,110.41,292.39
c_3263,f,39,67,2493.32,37.213731343283584,1610.25,883.0699999999999,0.0
c_3264,f,47,34,963.99,28.35264705882353,533.28,430.71,0.0
c_3265,f,41,14,269.09,19.220714285714283,191.75,77.34,0.0
c_3266,f,74,5,142.15,28.43,25.61,116.53999999999999,0.0
c_3267,f,26,11,578.74,52.61272727272728,29.43,197.29999999999998,352.01
c_3268,m,61,13,379.57,29.197692307692307,155.95,223.62,0.0
c_3269,f,32,8,493.39,61.67375,67.92999999999999,109.59,315.87
c_327,m,38,21,652.76,31.083809523809524,454.90999999999997,197.85,0.0
c_3270,f,44,43,1399.98,32.55767441860465,1024.05,375.93,0.0
c_3271,f,74,8,155.47,19.43375,28.0,127.47,0.0
c_3272,m,25,5,315.2,63.04,17.45,151.95,145.8
c_3273,m,56,11,223.12,20.283636363636365,65.96000000000001,157.16,0.0
c_3274,m,52,52,1587.17,30.5225,1010.1,577.0699999999999,0.0
c_3275,m,66,15,275.21999999999997,18.348,77.63,197.59,0.0
c_3276,m,42,19,618.8199999999999,32.56947368421052,338.36,280.46,0.0
c_3277,f,62,24,777.74,32.405833333333334,152.57999999999998,466.99,158.17
c_3278,f,40,8,284.88,35.61,188.1,96.78,0.0
c_3279,f,49,26,834.98,32.114615384615384,565.43,269.55,0.0
c_328,f,44,7,164.04,23.434285714285714,106.99,57.05,0.0
c_3280,m,29,15,1128.83,75.25533333333333,100.7,94.03,934.1
c_3281,m,51,11,400.07,36.37,207.32,192.75,0.0
